pair_id,sample_id,source_id,question,answer,label,generator,source,target_char_count,dataset_role
PAIR-000596,SAMPLE-003571,543,我有一个计算机相关的问题，请用中文回答，什么是 数据操作语言,数据操作语言DML（Data Manipulation Language），用户通过它可以实现对数据库的基本操作。例如，对表中数据的查询、插入、删除和修改。 在DML中，应用程序可以对数据库作插，删，改，排，检等五种操作。,0,human,baike,111,train
PAIR-000770,SAMPLE-004617,6167,海军兵学校于何时建立？,海军兵学校，即日本海军的培养军官的军事院校，建立于1876年，由明治政府设立，旨在培养现代化海军人才，为日本海军的发展奠定了重要基础。该校在历史上曾多次改名和调整,1,Qwen3,nlpcc_dbqa,78,train
PAIR-000623,SAMPLE-003733,1385,我有一个计算机相关的问题，请用中文回答，什么是 缓冲存储器,缓冲存储器（Cache）是一种高速缓冲存储器，是为了解决CPU和主存之间速度不匹配而采用的一项重要技术。Cache是介于CPU和主存之间的小容量存储器，但存取速度比主存快。主存容量配置几百MB的情况下，Cache的典型值是几百KB。Cache能高速地向CPU提供指令和数据，从而加快了程序的执行速度。从功能上看，它是主存的缓冲存储器，由高速的SRAM组成。为追求高速，包括管理在内的全部功能均由硬件实现，因而对程序员是透明的。,0,human,baike,213,train
PAIR-000046,SAMPLE-000271,9108,三观不和，不想回到过去，如今我怀孕要8个月了我好无助,知与行，行更重要，你有选择人生的权利。在中国，你现在有引产的权利，但是孩子出生后，你就没有遗弃的权利了。你不需要被逼也有选择的权利。,0,human,psychology,66,train
PAIR-000896,SAMPLE-005371,9268,觉得付出和收获不成正比，工作中缺乏动力?,“收获”可以指“回报”，也可以指自己的“总结”回报是由对方决定给多少的，你干预不了太多；总结是自己给自己的，你可以自由控制给不给自己，给多少。试试梳理一下自己吧？也许你会从里面找到方向,0,human,psychology,92,train
PAIR-000297,SAMPLE-001777,8378,夫妻遇车祸，甲男当场死亡，乙女送医院不治身亡。甲父母健在。乙只有妹妹在。甲乙存款有20万，如何分割,甲死亡后，甲乙存款20万中的10万属于甲的遗产，10万属于乙方，甲的遗产由甲的父母、乙继承；乙后死亡，她的的遗产包括存款10万以及继承甲的遗产，由于乙没有第一顺序继承人，她的遗产由其妹妹继承。,0,human,law,96,train
PAIR-000056,SAMPLE-000331,9629,不想和别人分享知识，感觉一直都是我在付出？,宇宙有一个平衡法则。我们学习到的知识都是前人的智慧结晶，没有一个人可以，不学习别人，然后自己充满智慧的。知识像光一样是无法遮挡的，他可以不从你那里学习到，但他同样可以从别人那里学习到，只要他愿意去学。你的问题不是支持的分享不分享。而是想所有的付出立即得到加倍的回报。可是这显然不是一定的，比如春天播种，秋天才能收，你不可能春天播种完了之后立即想收获。,0,human,psychology,175,train
PAIR-000324,SAMPLE-001939,4694,如何评价部分答主认为浙大部分内容不应在问答社区讨论？,我只看到吐槽，没看到因为问答社区上的吐槽而真的解决问题的。哦，我也就是说：问答社区无用 我是98站长，欢迎学弟学妹们来98跟大家一起愉快玩耍啊。问答社区面临的一个最大问题是，问答社区的问题没办法被证明是代表浙大学生。因为你没办法证明你是浙大学生，所以学校可以完全无视你的诉求。另外如果真的是学校觉得这样不合适了，影响学校形象了，也可以跟问答社区交涉，并表示这是谣言诽谤虚假信息。至于真实情况是什么，问答社区没有激励帮你去,0,human,open_questions,210,train
PAIR-000437,SAMPLE-002617,9662,怎样才能认识更多和自己有深层内心共鸣的人?,每个人都说的很好了。确实，你给自己的定义有自我设限的部分。其实我们要给自己多点信心。要让不可能变成可能，只要有决心。很多东西需要自己去争取，而不是被动等待和自我设限。其实每个人都很有潜力，你也一样。你看到的不一定是就是那样的。你感觉的自我的东西也不一定是对的。总之，开放一切可能，不设限，一点点接触与尝试，结果会在践行中实现。,0,human,psychology,163,train
PAIR-000844,SAMPLE-005059,8957,结婚后经常失眠，感觉像失去了睡觉的能力，怎么办？,需要休息时无法休息，和需要用力时使不上劲儿一样，都令人感到难过和不安。目前这种情况，最好先去医院检查一下躯体症状，看是否有需要治疗的。在心理学的角度，失眠往往是因为什么事感到不安，或者为某些事情感到担忧。亲密关系作为最长久的关系，如果不能够和谐共处，容易让自己感到压抑或怨恨，这也有可能是造成失眠的缘由。如果你的失眠持续2周以上，最好早一点进行干预。祝福,0,human,psychology,177,train
PAIR-000886,SAMPLE-005311,5756,蓝田公共图书馆有哪些功能区？,蓝田公共图书馆新馆设有成人图书馆、儿童图书馆、报刊阅览室、展览区、推广活动室、多媒体资料图书馆及电脑资讯中心。,0,human,nlpcc_dbqa,55,train
PAIR-000193,SAMPLE-001154,8336,劳动合同同一家公司已经签了两次，第三次不给签了，应该给员工赔偿的吧,应该支付经济补偿金。建议先保留合同、票据和沟。,1,GPT-5,law,21,train
PAIR-000783,SAMPLE-004693,9562,爱和身边人比较，能给我优越感，为什么会有这种心理？,自我价值感不足，通过和别人计较，比较高下来，比别人学的多来证明自己存在的价值，对自己能力的肯定。成长过程中缺乏足够的引导和肯定，不能用合理的，对自己，对别人对大家都好的方式来证明，体现自己的价值，只好用自己认为的不合理的方式来证明自己。你告诉自己内心自卑，其实这是一种自负的表现。,0,human,psychology,140,train
PAIR-000974,SAMPLE-005843,5170,青年会书院经历了哪些变迁？,青年会书院最初创办，后多次易名并迁址，最终停办。,1,GLM,nlpcc_dbqa,59,train
PAIR-000839,SAMPLE-005034,3232,练习视唱练耳有什么好的窍门吗？,视唱练耳是一种很有效的学习音乐的方法，它可以帮助你提高自己的音乐水平，增强你的音乐感觉和技巧。如果你想练习视唱练耳，下面是一些窍门：先从简单的音乐开始：选择一些简单的音乐，先观看视频并尝试唱出来。随着你的技巧提高，可以逐渐增加难度。多听多练：视唱练耳需要大量的练习，所以多听多练是很重要的。尝试花费一定的时间每天练习视唱练耳。寻找帮助：如果你遇到了困难，不要害怕寻求帮助。可以找一位老师或者有经验的朋友来帮助你。坚持不懈：坚持不懈也是很重要的。即使你发现自己唱得不太好，也要坚持下去，因为只有通过不断的练习才能真正提高自己的水平。希望这些建议能帮助你。,1,GPT初始,open_questions,276,train
PAIR-000002,SAMPLE-000009,1554,"""欺山莫欺水，欺人莫欺心。""是什么意思?欺山莫欺水?",“欺山莫欺水，欺人莫欺心”是一句民间俗语，意思是不要过分欺负自然，也不要伤害他人内心。其中“欺山莫欺水”指的是山势险峻，难以征服，而水流平缓，容易被欺压，因此不要过分挑衅自然的力量。,1,Qwen3,open_questions,81,train
PAIR-000410,SAMPLE-002457,7375,引产后出汗能吃红枣吗 无,引产后出汗期间可以适量食用红枣，红枣具有补气养血的作用，有助于身体恢复。但需注意不要过量，以免引起上火或消化不良。,1,Qwen3,medicine,52,train
PAIR-000858,SAMPLE-005148,2815,美洲为什么没有老虎?,美洲没有老虎是因为老虎是亚洲的特有动物，在美洲并不常见。老虎是一种大型猫科动物，它们生活在亚洲的热带雨林、沼泽地和草原地带。老虎的分布区域主要在印度、印度尼西亚和中国等国家。尽管美洲没有老虎，但是这个大陆上有许多其他种类的猫科动物。例如，美洲虎（也称为美国虎）是一种生活在北美的猫科动物，它有一只黑色的斑点和灰色的皮毛。美洲狮是另一种生活在美洲的猫科动物，它们可以生活在广泛的生境中，包括森林、草原和沙漠。此外，美洲还有许多其他的猫科动物，例如猎豹、豹猫和柯基猫等。,1,GPT初始,open_questions,233,train
PAIR-000261,SAMPLE-001565,8292,因双方私下签订了买卖合同，买卖终身，现在我想要回来可以么,私下签订买卖终身合同违法无效，你可以要回。,1,GLM,law,20,train
PAIR-000212,SAMPLE-001272,3292,历史上有哪些装逼不成反被打脸的案例？比如华容道孟德逃跑，本想装逼，如果是我，肯定在这里设伏，结果就遇到关羽了,这里是一些历史上装逼不成反被打脸的例子：华容道孟德：你提到的例子中，华容道孟德本想借机谋反，但被关羽打败。谢玄：谢玄是西晋时期的皇帝，他喜欢装逼，但他的装逼行为最终被自己的臣子打脸，最终被自己的兄弟发动军变将他打倒。雍正：雍正是清朝第三位皇帝，他在位期间，曾经装逼多次，但最终被他的儿子雍正帝打脸，被赶下台。希特勒：希特勒是纳粹德国的领导人，他的装逼行为最终被联合国军队打脸，最终被击败。这些历史人物的故事告诉我们，装逼不一定能成功，反而可能会遭遇挫折和失败。,1,GPT初始,open_questions,230,train
PAIR-000517,SAMPLE-003097,219,我有一个计算机相关的问题，请用中文回答，什么是 Mac OS,macOS是一套由苹果开发的运行于Macintosh系列电脑上的操作系统。macOS是首个在商用领域成功的图形用户界面操作系统。 macOS是基于XNU混合内核的图形化操作系统，一般情况下在普通PC上无法安装的操作系统。网上也有在PC上运行的macOS（Hackintosh）。 另外，疯狂肆虐的电脑病毒几乎都是针对Windows的，由于macOS的架构与Windows不同，所以很少受到电脑病毒的袭击。 2020年11月13日凌晨2点，macOS Big Sur正式版发布。 2021年10月26日，苹果如约向Mac用户推送了macOS Monterey 12.0.1正式版更新。 2022年5月16日，macOS Monterey12.4发布。 苹果宣布macOS Server于2022年4月21日停止服务。 2022年10月25日，苹果发布macOS 13 正式版更新。,0,human,baike,389,train
